site_id	site_name	wildcard_sub_id	lpi_id	spi_id	circle_no	circle_radius	plot_sampled	sampled_area	inventory_year	consistent_id_standign	consistent_id_lying	other	geom	slope	topo	expo	elev_center	elev_range
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A08	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234235.875580493034951.42907906)	5	upper slope	NW	239.75301	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A09	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234335.924404963034954.05949343)	5	upper slope	NW	244.65401	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A10	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234335.30504783035056.07278977)	6	upper slope	NW	241.755	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A11	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234235.229162693035051.4426529)	4	middle slope	NW	237.479	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A12	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234237.663806663035157.41433668)	5	level	NW	234.19501	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A13	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234135.329239763035059.81074891)	6	level	NW	233.58501	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A14	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234133.581622833034856.8250923)	6	middle slope	NW	237.884	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A15	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234036.2939243035058.16656124)	4	level	N	230.508	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A18	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234033.586946963034858.19417896)	5	middle slope	NW	234.819	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A22	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233933.592280543034859.56329285)	4	middle slope	N	232.586	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A23	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233932.238800683034759.57711406)	5	middle slope	NW	237.99899	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A27	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233833.597623623034860.93243397)	5	level	NW	230.103	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A28	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233832.244134623034760.94625402)	6	middle slope	NW	234.173	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A30	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233730.643742083034865.34226335)	6	level	N	226.799	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A31	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233733.909366443034663.28803545)	6	middle slope	N	235.032	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233834.951124463034960.91862294)	3	level	N	226.748	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A05	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233934.945772263034959.54948066)	4	level	N	229.51199	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A06	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234034.981034213034961.17995133)	3	level	NW	232.701	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A07	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234133.881010413034952.82552088)	4	middle slope	NW	235.674	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A08	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234235.875580493034951.42907906)	5	upper slope	NW	239.75301	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A09	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234335.924404963034954.05949343)	5	upper slope	NW	244.65401	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A10	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234335.30504783035056.07278977)	6	upper slope	NW	241.755	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A11	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234235.229162693035051.4426529)	4	middle slope	NW	237.479	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A12	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234237.663806663035157.41433668)	5	level	NW	234.19501	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A13	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234135.329239763035059.81074891)	6	level	NW	233.58501	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A14	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234133.581622833034856.8250923)	6	middle slope	NW	237.884	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A15	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234036.2939243035058.16656124)	4	level	N	230.508	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A18	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4234033.586946963034858.19417896)	5	middle slope	NW	234.819	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A22	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233933.592280543034859.56329285)	4	middle slope	N	232.586	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A23	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233932.238800683034759.57711406)	5	middle slope	NW	237.99899	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A27	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233833.597623623034860.93243397)	5	level	NW	230.103	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A28	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233832.244134623034760.94625402)	6	middle slope	NW	234.173	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A30	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233730.643742083034865.34226335)	6	level	N	226.799	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A31	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233733.909366443034663.28803545)	6	middle slope	N	235.032	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A37	1	17.84	Y	1000	2015	Y	Y	\N	POINT (4233834.951124463034960.91862294)	3	level	N	226.748	\N
06-004	Wattenberg und Hundsberg	a	\N	50	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270566.651959073131768.46878709)	16	lower slope	SE	445	\N
06-004	Wattenberg und Hundsberg	a	\N	57	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270467.661553663131769.82267065)	17	middle slope	S	460	\N
06-004	Wattenberg und Hundsberg	a	\N	64	1	17.84	Y	500	1988	\N	\N	\N	POINT (4270361.630892133131768.27257145)	17	lower slope	S	460	\N
06-004	Wattenberg und Hundsberg	a	\N	65	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270362.995327063131868.26331034)	22	upper slope	S	470	\N
06-004	Wattenberg und Hundsberg	a	\N	66	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270364.318842263131965.25432993)	26	upper slope	SW	510	\N
06-004	Wattenberg und Hundsberg	a	\N	70	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270263.005018533131869.63089632)	15	middle slope	W	470	\N
06-004	Wattenberg und Hundsberg	a	\N	71	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270264.369470613131969.62164592)	57	upper slope	SW	480	\N
06-004	Wattenberg und Hundsberg	a	\N	72	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270266.665616013132064.59918474)	37	upper slope	NW	470	\N
06-004	Wattenberg und Hundsberg	a	\N	50	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270566.651959073131768.46878709)	16	lower slope	SE	445	\N
06-004	Wattenberg und Hundsberg	a	\N	57	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270467.661553663131769.82267065)	17	middle slope	S	460	\N
06-004	Wattenberg und Hundsberg	a	\N	64	1	17.84	Y	500	2017	Y	Y	\N	POINT (4270361.630892133131768.27257145)	17	lower slope	S	460	\N
06-004	Wattenberg und Hundsberg	a	\N	65	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270362.995327063131868.26331034)	22	upper slope	S	470	\N
06-004	Wattenberg und Hundsberg	a	\N	66	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270364.318842263131965.25432993)	26	upper slope	SW	510	\N
06-004	Wattenberg und Hundsberg	a	\N	70	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270263.005018533131869.63089632)	15	middle slope	W	470	\N
06-004	Wattenberg und Hundsberg	a	\N	71	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270264.369470613131969.62164592)	57	upper slope	SW	480	\N
06-004	Wattenberg und Hundsberg	a	\N	72	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270266.665616013132064.59918474)	37	upper slope	NW	470	\N
06-004	Wattenberg und Hundsberg	b	\N	33	1	10	Y	157	1988	\N	\N	\N	POINT (4271061.128827713132459.77130422)	4	plateau	W	430	\N
06-004	Wattenberg und Hundsberg	b	\N	34	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270968.394947443132260.02079081)	8	lower slope	N	435	\N
06-004	Wattenberg und Hundsberg	b	\N	35	1	17.84	Y	500	1988	\N	\N	\N	POINT (4270961.883014733132369.12006694)	8	lower slope	NW	430	\N
06-004	Wattenberg und Hundsberg	b	\N	36	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270859.204699643132173.50592965)	10	lower slope	E	440	\N
06-004	Wattenberg und Hundsberg	b	\N	37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270868.40466133132261.38835164)	22	lower slope	NE	440	\N
06-004	Wattenberg und Hundsberg	b	\N	38	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270869.769149953132361.37906661)	21	lower slope	NE	430	\N
06-004	Wattenberg und Hundsberg	b	\N	39	1	17.84	Y	500	1988	\N	\N	\N	POINT (4270766.402654263131968.75586303)	16	lower slope	E	445	\N
06-004	Wattenberg und Hundsberg	b	\N	40	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270763.726559483132065.80155783)	16	middle slope	E	455	\N
06-004	Wattenberg und Hundsberg	b	\N	41	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270765.077379183132164.79236772)	8	middle slope	N	455	\N
06-004	Wattenberg und Hundsberg	b	\N	42	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270768.414373483132262.75592181)	10	middle slope	NW	450	\N
06-004	Wattenberg und Hundsberg	b	\N	44	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270662.966243413131864.16060883)	25	middle slope	E	450	\N
06-004	Wattenberg und Hundsberg	b	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270664.330682643131964.15132748)	26	upper slope	E	460	\N
06-004	Wattenberg und Hundsberg	b	\N	46	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270667.735875563132067.11441943)	13	middle slope	E	465	\N
06-004	Wattenberg und Hundsberg	b	\N	47	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270666.059700013132164.14644948)	22	upper slope	NE	470	\N
06-004	Wattenberg und Hundsberg	b	\N	48	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270668.424084033132264.1235013)	20	middle slope	NE	450	\N
06-004	Wattenberg und Hundsberg	b	\N	51	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270562.975939533131865.5281666)	27	upper slope	SE	480	\N
06-004	Wattenberg und Hundsberg	b	\N	52	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270563.367767953131967.53238327)	16	upper slope	SE	485	\N
06-004	Wattenberg und Hundsberg	b	\N	53	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270567.718288953132066.48217815)	42	upper slope	E	490	\N
06-004	Wattenberg und Hundsberg	b	\N	54	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270566.083050513132166.51393798)	36	upper slope	N	470	\N
06-004	Wattenberg und Hundsberg	b	\N	55	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270568.433792963132265.49109013)	27	middle slope	N	450	\N
06-004	Wattenberg und Hundsberg	b	\N	58	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270462.985634073131866.89573377)	23	upper slope	SE	480	\N
06-004	Wattenberg und Hundsberg	b	\N	59	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270464.350079723131966.88646793)	6	upper slope	SE	490	\N
06-004	Wattenberg und Hundsberg	b	\N	60	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270467.673411323132063.85013117)	10	upper slope	N	485	\N
06-004	Wattenberg und Hundsberg	b	\N	61	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270468.02433663132162.85463958)	26	upper slope	NW	475	\N
06-004	Wattenberg und Hundsberg	b	\N	62	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270468.443500313132266.85868828)	32	middle slope	N	450	\N
06-004	Wattenberg und Hundsberg	b	\N	67	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270370.710109093132067.17650982)	40	upper slope	N	490	\N
06-004	Wattenberg und Hundsberg	b	\N	68	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270366.006943473132162.24977603)	26	middle slope	N	465	\N
06-004	Wattenberg und Hundsberg	b	\N	69	1	17.84	Y	500	1988	\N	\N	\N	POINT (4270371.195874483132469.20771387)	14	lower slope	NE	410	\N
06-004	Wattenberg und Hundsberg	b	\N	73	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4270157.919681613131864.0675188)	20	middle slope	W	460	\N
06-004	Wattenberg und Hundsberg	b	\N	33	1	10	Y	157	2017	Y	Y	\N	POINT (4271061.128827713132459.77130422)	4	plateau	W	430	\N
06-004	Wattenberg und Hundsberg	b	\N	34	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270968.394947443132260.02079081)	8	lower slope	N	435	\N
06-004	Wattenberg und Hundsberg	b	\N	35	1	17.84	Y	500	2017	Y	Y	\N	POINT (4270961.883014733132369.12006694)	8	lower slope	NW	430	\N
06-004	Wattenberg und Hundsberg	b	\N	36	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270859.204699643132173.50592965)	10	lower slope	E	440	\N
06-004	Wattenberg und Hundsberg	b	\N	37	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270868.40466133132261.38835164)	22	lower slope	NE	440	\N
06-004	Wattenberg und Hundsberg	b	\N	38	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270869.769149953132361.37906661)	21	lower slope	NE	430	\N
06-004	Wattenberg und Hundsberg	b	\N	39	1	17.84	Y	500	2017	Y	Y	\N	POINT (4270766.402654263131968.75586303)	16	lower slope	E	445	\N
06-004	Wattenberg und Hundsberg	b	\N	40	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270763.726559483132065.80155783)	16	middle slope	E	455	\N
06-004	Wattenberg und Hundsberg	b	\N	41	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270765.077379183132164.79236772)	8	middle slope	N	455	\N
06-004	Wattenberg und Hundsberg	b	\N	42	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270768.414373483132262.75592181)	10	middle slope	NW	450	\N
06-004	Wattenberg und Hundsberg	b	\N	44	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270662.966243413131864.16060883)	25	middle slope	E	450	\N
06-004	Wattenberg und Hundsberg	b	\N	45	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270664.330682643131964.15132748)	26	upper slope	E	460	\N
06-004	Wattenberg und Hundsberg	b	\N	46	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270667.735875563132067.11441943)	13	middle slope	E	465	\N
06-004	Wattenberg und Hundsberg	b	\N	47	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270666.059700013132164.14644948)	22	upper slope	NE	470	\N
06-004	Wattenberg und Hundsberg	b	\N	48	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270668.424084033132264.1235013)	20	middle slope	NE	450	\N
06-004	Wattenberg und Hundsberg	b	\N	51	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270562.975939533131865.5281666)	27	upper slope	SE	480	\N
06-004	Wattenberg und Hundsberg	b	\N	52	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270563.367767953131967.53238327)	16	upper slope	SE	485	\N
06-004	Wattenberg und Hundsberg	b	\N	53	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270567.718288953132066.48217815)	42	upper slope	E	490	\N
06-004	Wattenberg und Hundsberg	b	\N	54	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270566.083050513132166.51393798)	36	upper slope	N	470	\N
06-004	Wattenberg und Hundsberg	b	\N	55	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270568.433792963132265.49109013)	27	middle slope	N	450	\N
06-004	Wattenberg und Hundsberg	b	\N	58	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270462.985634073131866.89573377)	23	upper slope	SE	480	\N
06-004	Wattenberg und Hundsberg	b	\N	59	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270464.350079723131966.88646793)	6	upper slope	SE	490	\N
06-004	Wattenberg und Hundsberg	b	\N	60	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270467.673411323132063.85013117)	10	upper slope	N	485	\N
06-004	Wattenberg und Hundsberg	b	\N	61	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270468.02433663132162.85463958)	26	upper slope	NW	475	\N
06-004	Wattenberg und Hundsberg	b	\N	62	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270468.443500313132266.85868828)	32	middle slope	N	450	\N
06-004	Wattenberg und Hundsberg	b	\N	67	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270370.710109093132067.17650982)	40	upper slope	N	490	\N
06-004	Wattenberg und Hundsberg	b	\N	68	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270366.006943473132162.24977603)	26	middle slope	N	465	\N
06-004	Wattenberg und Hundsberg	b	\N	69	1	17.84	Y	500	2017	Y	Y	\N	POINT (4270371.195874483132469.20771387)	14	lower slope	NE	410	\N
06-004	Wattenberg und Hundsberg	b	\N	73	1	17.84	Y	1000	2017	Y	Y	\N	POINT (4270157.919681613131864.0675188)	20	middle slope	W	460	\N
06-027	Weserhaenge	a	\N	48	1	12.62	N	250	2001	\N	\N	\N	POINT (4290373.82250143155015.58864928)	3	plateau	W	416.33701	\N
06-027	Weserhaenge	a	\N	48	1	12.62	Y	250	2013	Y	Y	\N	POINT (4290373.82250143155015.58864928)	3	plateau	W	416.33701	\N
06-027	Weserhaenge	b	\N	72	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290477.886075193155312.18862906)	22	upper slope	SW	450.51999	\N
06-027	Weserhaenge	b	\N	72	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290477.886075193155312.18862906)	22	upper slope	SW	450.51999	\N
06-027	Weserhaenge	c	\N	53	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290677.115027553155108.44583887)	17	upper slope	E	406.70999	\N
06-027	Weserhaenge	c	\N	56	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290375.5436663155214.58122452)	3	middle slope	SW	425.58499	\N
06-027	Weserhaenge	c	\N	60	1	10	Y	314	2001	\N	\N	\N	POINT (4290777.525987253155211.0800702)	23	upper slope	E	394.10999	\N
06-027	Weserhaenge	c	\N	62	1	10	Y	314	2001	\N	\N	\N	POINT (4290957.519459473155209.61688191)	30	middle slope	E	355.922	\N
06-027	Weserhaenge	c	\N	64	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291176.508520563155207.62004788)	40	middle slope	SE	296.203	\N
06-027	Weserhaenge	c	\N	66	1	10	Y	314	2001	\N	\N	\N	POINT (4291376.609072893155213.8823673)	34	middle slope	SE	239.076	\N
06-027	Weserhaenge	c	\N	68	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291577.586417893155211.13198658)	28	lower slope	SE	201.326	\N
06-027	Weserhaenge	c	\N	76	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290877.909604323155311.71449786)	14	upper slope	E	386.30099	\N
06-027	Weserhaenge	c	\N	78	1	10	Y	314	2001	\N	\N	\N	POINT (4291076.969292923155314.9907711)	26	upper slope	E	343.48099	\N
06-027	Weserhaenge	c	\N	80	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291275.892212233155308.26813255)	33	middle slope	SE	291.323	\N
06-027	Weserhaenge	c	\N	82	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291481.910027713155308.44897983)	41	middle slope	SE	248.14999	\N
06-027	Weserhaenge	c	\N	84	1	12.62	Y	250	2001	\N	\N	\N	POINT (4291678.915151553155307.75310639)	30	lower slope	E	180.726	\N
06-027	Weserhaenge	c	\N	90	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290778.233636483155409.08635111)	18	upper slope	E	407.142	\N
06-027	Weserhaenge	c	\N	92	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290978.197508043155405.34965598)	19	middle slope	E	374.14401	\N
06-027	Weserhaenge	c	\N	94	1	10	Y	314	2001	\N	\N	\N	POINT (4291178.298087923155411.61191227)	25	upper slope	E	330.05899	\N
06-027	Weserhaenge	c	\N	96	1	12.62	Y	250	2001	\N	\N	\N	POINT (4291376.262121933155407.90262408)	31	middle slope	NE	289.948	\N
06-027	Weserhaenge	c	\N	98	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291586.306814323155410.02850795)	25	lower slope	E	202.021	\N
06-027	Weserhaenge	c	\N	105	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290876.631179533155510.7480212)	21	upper slope	E	390.327	\N
06-027	Weserhaenge	c	\N	107	1	10	Y	314	2001	\N	\N	\N	POINT (4291075.663515193155512.0244624)	20	upper slope	NE	347.11099	\N
06-027	Weserhaenge	c	\N	109	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291272.737067053155516.32796867)	45	middle slope	E	284.078	\N
06-027	Weserhaenge	c	\N	111	1	10	Y	314	2001	\N	\N	\N	POINT (4291476.686731973155511.53666995)	50	middle slope	N	222.45599	\N
06-027	Weserhaenge	c	\N	113	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291683.71806933155512.7036971)	30	lower slope	E	170.73399	\N
06-027	Weserhaenge	c	\N	122	1	10	Y	157	2001	\N	\N	\N	POINT (4291176.951313573155605.64590479)	42	middle slope	NE	298.70099	\N
06-027	Weserhaenge	c	\N	124	1	10	Y	314	2001	\N	\N	\N	POINT (4291376.997160923155607.90856105)	45	middle slope	NE	220.701	\N
06-027	Weserhaenge	c	\N	126	1	12.62	Y	500	2001	\N	\N	\N	POINT (4291582.056086143155611.10270839)	15	lower slope	E	176.032	\N
06-027	Weserhaenge	c	\N	129	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290679.333791573155709.46401527)	8	upper slope	NE	406.97299	\N
06-027	Weserhaenge	c	\N	131	1	12.62	Y	500	2001	\N	\N	\N	POINT (4290878.325129153155707.74071233)	28	middle slope	E	378.61301	\N
06-027	Weserhaenge	c	\N	133	1	10	Y	157	2001	\N	\N	\N	POINT (4291074.398819853155712.05784103)	36	middle slope	E	318.319	\N
06-027	Weserhaenge	c	\N	166	1	10	Y	314	2001	\N	\N	\N	POINT (4291584.41682523156003.10168227)	51	middle slope	E	209.077	\N
06-027	Weserhaenge	c	\N	53	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290677.115027553155108.44583887)	17	upper slope	E	406.70999	\N
06-027	Weserhaenge	c	\N	56	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290375.5436663155214.58122452)	3	middle slope	SW	425.58499	\N
06-027	Weserhaenge	c	\N	60	1	10	Y	314	2013	Y	Y	\N	POINT (4290777.525987253155211.0800702)	23	upper slope	E	394.10999	\N
06-027	Weserhaenge	c	\N	62	1	10	Y	314	2013	Y	Y	\N	POINT (4290957.519459473155209.61688191)	30	middle slope	E	355.922	\N
06-027	Weserhaenge	c	\N	64	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291176.508520563155207.62004788)	40	middle slope	SE	296.203	\N
06-027	Weserhaenge	c	\N	66	1	10	Y	314	2013	Y	Y	\N	POINT (4291376.609072893155213.8823673)	34	middle slope	SE	239.076	\N
06-027	Weserhaenge	c	\N	68	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291577.586417893155211.13198658)	28	lower slope	SE	201.326	\N
06-027	Weserhaenge	c	\N	76	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290877.909604323155311.71449786)	14	upper slope	E	386.30099	\N
06-027	Weserhaenge	c	\N	78	1	10	Y	314	2013	Y	Y	\N	POINT (4291076.969292923155314.9907711)	26	upper slope	E	343.48099	\N
06-027	Weserhaenge	c	\N	80	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291275.892212233155308.26813255)	33	middle slope	SE	291.323	\N
06-027	Weserhaenge	c	\N	82	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291481.910027713155308.44897983)	41	middle slope	SE	248.14999	\N
06-027	Weserhaenge	c	\N	84	1	12.62	Y	250	2013	Y	Y	\N	POINT (4291678.915151553155307.75310639)	30	lower slope	E	180.726	\N
06-027	Weserhaenge	c	\N	90	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290778.233636483155409.08635111)	18	upper slope	E	407.142	\N
06-027	Weserhaenge	c	\N	92	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290978.197508043155405.34965598)	19	middle slope	E	374.14401	\N
06-027	Weserhaenge	c	\N	94	1	10	Y	314	2013	Y	Y	\N	POINT (4291178.298087923155411.61191227)	25	upper slope	E	330.05899	\N
06-027	Weserhaenge	c	\N	96	1	12.62	Y	250	2013	Y	Y	\N	POINT (4291376.262121933155407.90262408)	31	middle slope	NE	289.948	\N
06-027	Weserhaenge	c	\N	98	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291586.306814323155410.02850795)	25	lower slope	E	202.021	\N
06-027	Weserhaenge	c	\N	105	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290876.631179533155510.7480212)	21	upper slope	E	390.327	\N
06-027	Weserhaenge	c	\N	107	1	10	Y	314	2013	Y	Y	\N	POINT (4291075.663515193155512.0244624)	20	upper slope	NE	347.11099	\N
06-027	Weserhaenge	c	\N	109	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291272.737067053155516.32796867)	45	middle slope	E	284.078	\N
06-027	Weserhaenge	c	\N	111	1	10	Y	314	2013	Y	Y	\N	POINT (4291476.686731973155511.53666995)	50	middle slope	N	222.45599	\N
06-027	Weserhaenge	c	\N	113	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291683.71806933155512.7036971)	30	lower slope	E	170.73399	\N
06-027	Weserhaenge	c	\N	122	1	10	Y	157	2013	Y	Y	\N	POINT (4291176.951313573155605.64590479)	42	middle slope	NE	298.70099	\N
06-027	Weserhaenge	c	\N	124	1	10	Y	314	2013	Y	Y	\N	POINT (4291376.997160923155607.90856105)	45	middle slope	NE	220.701	\N
06-027	Weserhaenge	c	\N	126	1	12.62	Y	500	2013	Y	Y	\N	POINT (4291582.056086143155611.10270839)	15	lower slope	E	176.032	\N
06-027	Weserhaenge	c	\N	129	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290679.333791573155709.46401527)	8	upper slope	NE	406.97299	\N
06-027	Weserhaenge	c	\N	131	1	12.62	Y	500	2013	Y	Y	\N	POINT (4290878.325129153155707.74071233)	28	middle slope	E	378.61301	\N
